,Unnamed: 0,Respondent_ID,Gender,Age,Reasons_for_choosing_brands,Current_brands
9316,9316,129347,Female,19-30,Other,Cola-Coka
9317,9317,129348,Female,19-30,Effectiveness,Gangster
9318,9318,129349,Male,19-30,Availability,Cola-Coka
9319,9319,129350,Male,19-30,Brand reputation,Cola-Coka
9320,9320,129351,Male,19-30,Taste/flavor preference,Others
9321,9321,129352,Male,46-65,Availability,Blue Bull
9322,9322,129353,Male,19-30,Other,Others
9323,9323,129354,Male,31-45,Taste/flavor preference,Sky 9
9324,9324,129355,Male,19-30,Taste/flavor preference,Bepsi
9325,9325,129356,Male,19-30,Taste/flavor preference,Cola-Coka
9326,9326,129357,Non-binary,31-45,Effectiveness,Bepsi
9327,9327,129358,Male,15-18,Taste/flavor preference,Others
9328,9328,129359,Male,19-30,Brand reputation,Bepsi
9329,9329,129360,Female,19-30,Taste/flavor preference,Bepsi
9330,9330,129361,Male,15-18,Brand reputation,Blue Bull
9331,9331,129362,Male,19-30,Effectiveness,Cola-Coka
9332,9332,129363,Male,19-30,Taste/flavor preference,Cola-Coka
9333,9333,129364,Male,65+,Brand reputation,Sky 9
9334,9334,129365,Male,19-30,Brand reputation,Bepsi
9335,9335,129366,Non-binary,19-30,Brand reputation,Bepsi
9336,9336,129367,Male,19-30,Availability,Blue Bull
9337,9337,129368,Male,31-45,Taste/flavor preference,Cola-Coka
9338,9338,129369,Female,19-30,Taste/flavor preference,Others
9339,9339,129370,Male,19-30,Availability,Bepsi
9340,9340,129371,Male,31-45,Availability,Sky 9
9341,9341,129372,Non-binary,19-30,Availability,Blue Bull
9342,9342,129373,Male,19-30,Other,Sky 9
9343,9343,129374,Male,31-45,Taste/flavor preference,Bepsi
9344,9344,129375,Female,19-30,Taste/flavor preference,Cola-Coka
9345,9345,129376,Male,15-18,Brand reputation,Others
9346,9346,129377,Female,31-45,Effectiveness,Bepsi
9347,9347,129378,Male,19-30,Taste/flavor preference,Bepsi
9348,9348,129379,Female,15-18,Effectiveness,Cola-Coka
9349,9349,129380,Male,19-30,Taste/flavor preference,Gangster
9350,9350,129381,Male,31-45,Effectiveness,Sky 9
9351,9351,129382,Male,15-18,Brand reputation,Gangster
9352,9352,129383,Non-binary,31-45,Taste/flavor preference,Bepsi
9353,9353,129384,Male,15-18,Brand reputation,Gangster
9354,9354,129385,Female,31-45,Other,Gangster
9355,9355,129386,Female,15-18,Effectiveness,Others
9356,9356,129387,Female,31-45,Taste/flavor preference,Bepsi
9357,9357,129388,Female,31-45,Other,Sky 9
9358,9358,129389,Female,31-45,Taste/flavor preference,Gangster
9359,9359,129390,Male,19-30,Availability,Bepsi
9360,9360,129391,Female,19-30,Brand reputation,Bepsi
9361,9361,129392,Male,31-45,Brand reputation,Cola-Coka
9362,9362,129393,Male,19-30,Availability,Sky 9
9363,9363,129394,Female,19-30,Other,Gangster
9364,9364,129395,Male,46-65,Other,Blue Bull
9365,9365,129396,Male,19-30,Brand reputation,Blue Bull
9366,9366,129397,Male,19-30,Availability,Bepsi
9367,9367,129398,Female,15-18,Other,CodeX
9368,9368,129399,Female,19-30,Taste/flavor preference,Cola-Coka
9369,9369,129400,Male,19-30,Taste/flavor preference,Blue Bull
9370,9370,129401,Male,19-30,Brand reputation,Bepsi
9371,9371,129402,Male,31-45,Other,Sky 9
9372,9372,129403,Male,19-30,Effectiveness,Cola-Coka
9373,9373,129404,Female,19-30,Effectiveness,Cola-Coka
9374,9374,129405,Female,15-18,Other,Sky 9
9375,9375,129406,Male,31-45,Taste/flavor preference,Gangster
9376,9376,129407,Female,31-45,Effectiveness,Blue Bull
9377,9377,129408,Male,19-30,Brand reputation,Bepsi
9378,9378,129409,Female,19-30,Other,CodeX
9379,9379,129410,Male,31-45,Taste/flavor preference,Bepsi
9380,9380,129411,Female,65+,Other,Gangster
9381,9381,129412,Male,19-30,Brand reputation,Blue Bull
9382,9382,129413,Female,31-45,Taste/flavor preference,Sky 9
9383,9383,129414,Male,19-30,Brand reputation,Others
9384,9384,129415,Non-binary,19-30,Taste/flavor preference,Sky 9
9385,9385,129416,Non-binary,15-18,Effectiveness,Cola-Coka
9386,9386,129417,Male,19-30,Availability,Bepsi
9387,9387,129418,Male,19-30,Other,Cola-Coka
9388,9388,129419,Female,15-18,Brand reputation,Blue Bull
9389,9389,129420,Male,15-18,Brand reputation,Gangster
9390,9390,129421,Female,19-30,Brand reputation,Gangster
9391,9391,129422,Female,19-30,Taste/flavor preference,Gangster
9392,9392,129423,Male,19-30,Brand reputation,Cola-Coka
9393,9393,129424,Male,19-30,Effectiveness,Cola-Coka
9394,9394,129425,Female,31-45,Effectiveness,CodeX
9395,9395,129426,Female,31-45,Brand reputation,Others
9396,9396,129427,Male,19-30,Brand reputation,Blue Bull
9397,9397,129428,Male,19-30,Availability,Bepsi
9398,9398,129429,Female,19-30,Effectiveness,Blue Bull
9399,9399,129430,Male,19-30,Taste/flavor preference,Cola-Coka
9400,9400,129431,Male,15-18,Taste/flavor preference,Gangster
9401,9401,129432,Male,19-30,Taste/flavor preference,Blue Bull
9402,9402,129433,Male,31-45,Availability,CodeX
9403,9403,129434,Male,15-18,Taste/flavor preference,Sky 9
9404,9404,129435,Female,31-45,Brand reputation,Cola-Coka
9405,9405,129436,Male,19-30,Brand reputation,Gangster
9406,9406,129437,Male,19-30,Taste/flavor preference,Gangster
9407,9407,129438,Female,31-45,Brand reputation,Others
9408,9408,129439,Female,46-65,Taste/flavor preference,Blue Bull
9409,9409,129440,Male,19-30,Brand reputation,Bepsi
9410,9410,129441,Male,19-30,Brand reputation,CodeX
9411,9411,129442,Male,19-30,Brand reputation,Blue Bull
9412,9412,129443,Female,46-65,Taste/flavor preference,Blue Bull
9413,9413,129444,Male,19-30,Taste/flavor preference,Cola-Coka
9414,9414,129445,Male,19-30,Effectiveness,CodeX
9415,9415,129446,Female,19-30,Taste/flavor preference,Cola-Coka
9416,9416,129447,Female,19-30,Brand reputation,Gangster
9417,9417,129448,Male,19-30,Brand reputation,Gangster
9418,9418,129449,Female,31-45,Other,Cola-Coka
9419,9419,129450,Male,19-30,Brand reputation,Bepsi
9420,9420,129451,Male,15-18,Availability,Gangster
9421,9421,129452,Male,19-30,Availability,CodeX
9422,9422,129453,Female,15-18,Taste/flavor preference,Blue Bull
9423,9423,129454,Female,19-30,Taste/flavor preference,Blue Bull
9424,9424,129455,Male,31-45,Taste/flavor preference,Cola-Coka
9425,9425,129456,Male,19-30,Brand reputation,CodeX
9426,9426,129457,Male,15-18,Availability,Cola-Coka
9427,9427,129458,Non-binary,15-18,Taste/flavor preference,Others
9428,9428,129459,Male,19-30,Brand reputation,Cola-Coka
9429,9429,129460,Male,31-45,Brand reputation,CodeX
9430,9430,129461,Male,15-18,Brand reputation,Others
9431,9431,129462,Male,19-30,Effectiveness,Cola-Coka
9432,9432,129463,Female,19-30,Other,Bepsi
9433,9433,129464,Female,31-45,Effectiveness,Bepsi
9434,9434,129465,Male,19-30,Brand reputation,Others
9435,9435,129466,Male,19-30,Effectiveness,Cola-Coka
9436,9436,129467,Male,19-30,Other,Gangster
9437,9437,129468,Male,19-30,Brand reputation,Bepsi
9438,9438,129469,Female,65+,Brand reputation,Cola-Coka
9439,9439,129470,Female,15-18,Effectiveness,Gangster
9440,9440,129471,Non-binary,46-65,Brand reputation,Gangster
9441,9441,129472,Female,19-30,Taste/flavor preference,Cola-Coka
9442,9442,129473,Male,19-30,Taste/flavor preference,Gangster
9443,9443,129474,Female,31-45,Effectiveness,Cola-Coka
9444,9444,129475,Female,65+,Other,CodeX
9445,9445,129476,Non-binary,19-30,Effectiveness,Gangster
9446,9446,129477,Male,19-30,Brand reputation,Sky 9
9447,9447,129478,Male,19-30,Taste/flavor preference,Gangster
9448,9448,129479,Male,19-30,Brand reputation,Sky 9
9449,9449,129480,Female,31-45,Effectiveness,CodeX
9450,9450,129481,Female,31-45,Effectiveness,CodeX
9451,9451,129482,Male,19-30,Availability,Blue Bull
9452,9452,129483,Female,19-30,Availability,Bepsi
9453,9453,129484,Male,19-30,Availability,Bepsi
9454,9454,129485,Female,46-65,Taste/flavor preference,CodeX
9455,9455,129486,Male,19-30,Availability,Blue Bull
9456,9456,129487,Female,19-30,Taste/flavor preference,Cola-Coka
9457,9457,129488,Female,31-45,Effectiveness,Bepsi
9458,9458,129489,Female,31-45,Taste/flavor preference,Bepsi
9459,9459,129490,Female,31-45,Taste/flavor preference,Cola-Coka
9460,9460,129491,Male,19-30,Availability,Cola-Coka
9461,9461,129492,Male,19-30,Brand reputation,CodeX
9462,9462,129493,Female,19-30,Other,Bepsi
9463,9463,129494,Male,31-45,Other,Cola-Coka
9464,9464,129495,Female,19-30,Brand reputation,CodeX
9465,9465,129496,Female,19-30,Taste/flavor preference,Bepsi
9466,9466,129497,Male,15-18,Brand reputation,Gangster
9467,9467,129498,Male,19-30,Availability,Others
9468,9468,129499,Male,15-18,Effectiveness,Gangster
9469,9469,129500,Non-binary,15-18,Effectiveness,Sky 9
9470,9470,129501,Male,31-45,Other,Cola-Coka
9471,9471,129502,Female,19-30,Other,Cola-Coka
9472,9472,129503,Female,19-30,Taste/flavor preference,Blue Bull
9473,9473,129504,Male,19-30,Other,Cola-Coka
9474,9474,129505,Male,19-30,Other,Sky 9
9475,9475,129506,Male,65+,Brand reputation,Blue Bull
9476,9476,129507,Male,19-30,Taste/flavor preference,CodeX
9477,9477,129508,Non-binary,46-65,Availability,Blue Bull
9478,9478,129509,Male,19-30,Brand reputation,Gangster
9479,9479,129510,Male,31-45,Availability,Bepsi
9480,9480,129511,Male,19-30,Availability,Cola-Coka
9481,9481,129512,Female,31-45,Availability,Cola-Coka
9482,9482,129513,Male,19-30,Other,Cola-Coka
9483,9483,129514,Male,19-30,Availability,Bepsi
9484,9484,129515,Female,19-30,Effectiveness,CodeX
9485,9485,129516,Male,31-45,Brand reputation,Gangster
9486,9486,129517,Male,19-30,Other,Bepsi
9487,9487,129518,Female,15-18,Availability,Sky 9
9488,9488,129519,Male,19-30,Effectiveness,Bepsi
9489,9489,129520,Male,15-18,Effectiveness,Gangster
9490,9490,129521,Male,19-30,Taste/flavor preference,CodeX
9491,9491,129522,Female,19-30,Taste/flavor preference,Bepsi
9492,9492,129523,Male,31-45,Availability,Bepsi
9493,9493,129524,Female,46-65,Brand reputation,Cola-Coka
9494,9494,129525,Male,19-30,Effectiveness,Cola-Coka
9495,9495,129526,Male,65+,Brand reputation,Bepsi
9496,9496,129527,Female,19-30,Other,Blue Bull
9497,9497,129528,Female,19-30,Other,Sky 9
9498,9498,129529,Female,46-65,Brand reputation,Bepsi
9499,9499,129530,Non-binary,19-30,Brand reputation,Cola-Coka
9500,9500,129531,Female,19-30,Brand reputation,Gangster
9501,9501,129532,Male,15-18,Brand reputation,Cola-Coka
9502,9502,129533,Male,31-45,Brand reputation,Bepsi
9503,9503,129534,Male,15-18,Availability,Cola-Coka
9504,9504,129535,Male,19-30,Availability,Sky 9
9505,9505,129536,Male,19-30,Other,Cola-Coka
9506,9506,129537,Male,46-65,Availability,Gangster
9507,9507,129538,Male,19-30,Other,CodeX
9508,9508,129539,Male,19-30,Taste/flavor preference,Others
9509,9509,129540,Female,19-30,Effectiveness,Sky 9
9510,9510,129541,Male,19-30,Brand reputation,Cola-Coka
9511,9511,129542,Female,19-30,Taste/flavor preference,Gangster
9512,9512,129543,Female,19-30,Other,Sky 9
9513,9513,129544,Male,15-18,Taste/flavor preference,Bepsi
9514,9514,129545,Male,19-30,Availability,Blue Bull
9515,9515,129546,Female,19-30,Brand reputation,Gangster
9516,9516,129547,Non-binary,19-30,Effectiveness,Bepsi
9517,9517,129548,Male,31-45,Taste/flavor preference,Gangster
9518,9518,129549,Male,31-45,Availability,Gangster
9519,9519,129550,Female,31-45,Other,Cola-Coka
9520,9520,129551,Male,19-30,Availability,CodeX
9521,9521,129552,Female,19-30,Brand reputation,Cola-Coka
9522,9522,129553,Male,19-30,Other,CodeX
9523,9523,129554,Male,19-30,Effectiveness,Sky 9
9524,9524,129555,Male,19-30,Availability,Cola-Coka
9525,9525,129556,Female,31-45,Effectiveness,Bepsi
9526,9526,129557,Male,15-18,Taste/flavor preference,Gangster
9527,9527,129558,Female,46-65,Taste/flavor preference,Sky 9
9528,9528,129559,Male,19-30,Taste/flavor preference,Bepsi
9529,9529,129560,Male,19-30,Effectiveness,Bepsi
9530,9530,129561,Female,31-45,Taste/flavor preference,Blue Bull
9531,9531,129562,Non-binary,19-30,Effectiveness,Cola-Coka
9532,9532,129563,Female,19-30,Taste/flavor preference,Gangster
9533,9533,129564,Male,31-45,Effectiveness,CodeX
9534,9534,129565,Male,15-18,Availability,Gangster
9535,9535,129566,Male,19-30,Taste/flavor preference,Blue Bull
9536,9536,129567,Male,19-30,Brand reputation,Sky 9
9537,9537,129568,Male,19-30,Availability,Sky 9
9538,9538,129569,Male,19-30,Effectiveness,Others
9539,9539,129570,Female,19-30,Effectiveness,CodeX
9540,9540,129571,Male,19-30,Effectiveness,Bepsi
9541,9541,129572,Male,15-18,Effectiveness,Bepsi
9542,9542,129573,Male,19-30,Brand reputation,Others
9543,9543,129574,Female,19-30,Brand reputation,Bepsi
9544,9544,129575,Male,19-30,Other,Cola-Coka
9545,9545,129576,Female,31-45,Availability,Bepsi
9546,9546,129577,Female,19-30,Other,Bepsi
9547,9547,129578,Male,19-30,Taste/flavor preference,Gangster
9548,9548,129579,Male,31-45,Availability,Gangster
9549,9549,129580,Female,15-18,Taste/flavor preference,Bepsi
9550,9550,129581,Male,19-30,Taste/flavor preference,Gangster
9551,9551,129582,Non-binary,15-18,Brand reputation,Sky 9
9552,9552,129583,Non-binary,65+,Brand reputation,Others
9553,9553,129584,Male,31-45,Taste/flavor preference,Cola-Coka
9554,9554,129585,Female,19-30,Other,CodeX
9555,9555,129586,Male,19-30,Availability,Cola-Coka
9556,9556,129587,Female,19-30,Taste/flavor preference,Blue Bull
9557,9557,129588,Non-binary,31-45,Availability,Bepsi
9558,9558,129589,Male,31-45,Other,Cola-Coka
9559,9559,129590,Female,15-18,Availability,Cola-Coka
9560,9560,129591,Female,19-30,Brand reputation,Cola-Coka
9561,9561,129592,Female,31-45,Availability,Bepsi
9562,9562,129593,Male,19-30,Brand reputation,Bepsi
9563,9563,129594,Male,19-30,Availability,Gangster
9564,9564,129595,Male,31-45,Availability,Sky 9
9565,9565,129596,Male,46-65,Other,Cola-Coka
9566,9566,129597,Female,15-18,Effectiveness,Blue Bull
9567,9567,129598,Male,19-30,Brand reputation,Bepsi
9568,9568,129599,Female,19-30,Taste/flavor preference,Bepsi
9569,9569,129600,Male,31-45,Effectiveness,Gangster
9570,9570,129601,Female,19-30,Other,Cola-Coka
9571,9571,129602,Male,31-45,Other,Cola-Coka
9572,9572,129603,Non-binary,31-45,Brand reputation,Others
9573,9573,129604,Female,19-30,Taste/flavor preference,Cola-Coka
9574,9574,129605,Male,15-18,Taste/flavor preference,Bepsi
9575,9575,129606,Female,19-30,Effectiveness,Bepsi
9576,9576,129607,Male,31-45,Other,Gangster
9577,9577,129608,Male,19-30,Availability,Bepsi
9578,9578,129609,Female,15-18,Taste/flavor preference,Cola-Coka
9579,9579,129610,Female,31-45,Taste/flavor preference,Gangster
9580,9580,129611,Male,31-45,Brand reputation,Bepsi
9581,9581,129612,Male,19-30,Effectiveness,Cola-Coka
9582,9582,129613,Male,31-45,Availability,Cola-Coka
9583,9583,129614,Male,31-45,Availability,Cola-Coka
9584,9584,129615,Male,15-18,Taste/flavor preference,Cola-Coka
9585,9585,129616,Female,19-30,Other,CodeX
9586,9586,129617,Male,19-30,Availability,Others
9587,9587,129618,Male,19-30,Other,Bepsi
9588,9588,129619,Male,19-30,Brand reputation,Bepsi
9589,9589,129620,Male,31-45,Other,Gangster
9590,9590,129621,Female,19-30,Taste/flavor preference,Cola-Coka
9591,9591,129622,Male,15-18,Availability,Gangster
9592,9592,129623,Female,19-30,Other,Bepsi
9593,9593,129624,Female,31-45,Brand reputation,Bepsi
9594,9594,129625,Male,19-30,Taste/flavor preference,Bepsi
9595,9595,129626,Male,19-30,Availability,Cola-Coka
9596,9596,129627,Male,31-45,Brand reputation,Gangster
9597,9597,129628,Male,15-18,Taste/flavor preference,Bepsi
9598,9598,129629,Female,19-30,Availability,Blue Bull
9599,9599,129630,Non-binary,19-30,Effectiveness,Bepsi
9600,9600,129631,Female,31-45,Taste/flavor preference,Blue Bull
9601,9601,129632,Female,19-30,Taste/flavor preference,Blue Bull
9602,9602,129633,Male,31-45,Effectiveness,Gangster
9603,9603,129634,Male,46-65,Taste/flavor preference,Cola-Coka
9604,9604,129635,Male,19-30,Availability,Blue Bull
9605,9605,129636,Female,19-30,Brand reputation,Blue Bull
9606,9606,129637,Male,31-45,Availability,Gangster
9607,9607,129638,Male,15-18,Effectiveness,Others
9608,9608,129639,Female,31-45,Other,Bepsi
9609,9609,129640,Male,19-30,Other,Sky 9
9610,9610,129641,Female,15-18,Taste/flavor preference,Gangster
9611,9611,129642,Male,19-30,Effectiveness,Gangster
9612,9612,129643,Female,19-30,Other,Cola-Coka
9613,9613,129644,Male,19-30,Effectiveness,Blue Bull
9614,9614,129645,Male,15-18,Taste/flavor preference,CodeX
9615,9615,129646,Female,15-18,Brand reputation,CodeX
9616,9616,129647,Male,19-30,Taste/flavor preference,Blue Bull
9617,9617,129648,Male,19-30,Availability,Cola-Coka
9618,9618,129649,Female,31-45,Effectiveness,Bepsi
9619,9619,129650,Male,19-30,Availability,Cola-Coka
9620,9620,129651,Male,15-18,Effectiveness,Cola-Coka
9621,9621,129652,Female,19-30,Brand reputation,Cola-Coka
9622,9622,129653,Male,19-30,Effectiveness,Cola-Coka
9623,9623,129654,Non-binary,19-30,Taste/flavor preference,Gangster
9624,9624,129655,Male,15-18,Availability,Sky 9
9625,9625,129656,Female,31-45,Availability,Blue Bull
9626,9626,129657,Female,15-18,Taste/flavor preference,Gangster
9627,9627,129658,Male,31-45,Taste/flavor preference,Cola-Coka
9628,9628,129659,Male,19-30,Other,Gangster
9629,9629,129660,Male,19-30,Brand reputation,Sky 9
9630,9630,129661,Male,31-45,Brand reputation,CodeX
9631,9631,129662,Female,19-30,Taste/flavor preference,Blue Bull
9632,9632,129663,Male,15-18,Brand reputation,CodeX
9633,9633,129664,Male,19-30,Effectiveness,Gangster
9634,9634,129665,Male,15-18,Availability,Gangster
9635,9635,129666,Female,15-18,Brand reputation,Cola-Coka
9636,9636,129667,Non-binary,15-18,Availability,Gangster
9637,9637,129668,Female,46-65,Other,Cola-Coka
9638,9638,129669,Female,15-18,Effectiveness,Bepsi
9639,9639,129670,Female,19-30,Other,Bepsi
9640,9640,129671,Male,31-45,Availability,Cola-Coka
9641,9641,129672,Female,15-18,Effectiveness,Gangster
9642,9642,129673,Male,31-45,Other,Bepsi
9643,9643,129674,Male,19-30,Availability,Cola-Coka
9644,9644,129675,Male,19-30,Effectiveness,Cola-Coka
9645,9645,129676,Male,46-65,Taste/flavor preference,Bepsi
9646,9646,129677,Male,31-45,Taste/flavor preference,Cola-Coka
9647,9647,129678,Female,15-18,Brand reputation,Sky 9
9648,9648,129679,Male,19-30,Availability,Sky 9
9649,9649,129680,Female,15-18,Effectiveness,Blue Bull
9650,9650,129681,Female,15-18,Taste/flavor preference,Blue Bull
9651,9651,129682,Male,31-45,Brand reputation,Blue Bull
9652,9652,129683,Male,19-30,Effectiveness,CodeX
9653,9653,129684,Male,19-30,Taste/flavor preference,Sky 9
9654,9654,129685,Male,19-30,Brand reputation,CodeX
9655,9655,129686,Female,19-30,Brand reputation,Blue Bull
9656,9656,129687,Male,65+,Effectiveness,Gangster
9657,9657,129688,Male,31-45,Taste/flavor preference,Bepsi
9658,9658,129689,Male,19-30,Availability,Cola-Coka
9659,9659,129690,Male,15-18,Brand reputation,Gangster
9660,9660,129691,Male,31-45,Availability,CodeX
9661,9661,129692,Female,19-30,Other,Bepsi
9662,9662,129693,Male,15-18,Availability,Cola-Coka
9663,9663,129694,Male,19-30,Brand reputation,Sky 9
9664,9664,129695,Male,19-30,Taste/flavor preference,Gangster
9665,9665,129696,Male,19-30,Availability,Cola-Coka
9666,9666,129697,Male,19-30,Effectiveness,Gangster
9667,9667,129698,Male,19-30,Effectiveness,Cola-Coka
9668,9668,129699,Female,31-45,Other,Gangster
9669,9669,129700,Male,19-30,Taste/flavor preference,Sky 9
9670,9670,129701,Female,19-30,Taste/flavor preference,Others
9671,9671,129702,Female,65+,Other,Gangster
9672,9672,129703,Male,19-30,Taste/flavor preference,Cola-Coka
9673,9673,129704,Male,19-30,Brand reputation,Gangster
9674,9674,129705,Male,31-45,Availability,Blue Bull
9675,9675,129706,Female,31-45,Taste/flavor preference,Blue Bull
9676,9676,129707,Male,31-45,Effectiveness,Bepsi
9677,9677,129708,Female,19-30,Brand reputation,Cola-Coka
9678,9678,129709,Male,15-18,Taste/flavor preference,Gangster
9679,9679,129710,Male,19-30,Other,Cola-Coka
9680,9680,129711,Non-binary,31-45,Brand reputation,Cola-Coka
9681,9681,129712,Male,19-30,Availability,Bepsi
9682,9682,129713,Male,19-30,Brand reputation,Cola-Coka
9683,9683,129714,Female,19-30,Taste/flavor preference,CodeX
9684,9684,129715,Male,19-30,Availability,Cola-Coka
9685,9685,129716,Male,19-30,Brand reputation,Gangster
9686,9686,129717,Male,19-30,Effectiveness,Blue Bull
9687,9687,129718,Male,19-30,Taste/flavor preference,Gangster
